input,output
"Duplicate the pyramid and place it at 38, 85, 84.","duplicateObject(target='pyramid', location={x:38, y:85, z:84})"
"Duplicate the sphere and place it at -15, 40, 71.","duplicateObject(target='sphere', location={x:-15, y:40, z:71})"
"Duplicate the pyramid and place it at -7, -62, -28.","duplicateObject(target='pyramid', location={x:-7, y:-62, z:-28})"
"Duplicate the cube and place it at 50, 65, -58.","duplicateObject(target='cube', location={x:50, y:65, z:-58})"
"Duplicate the sphere and place it at -24, 1, -55.","duplicateObject(target='sphere', location={x:-24, y:1, z:-55})"
"Duplicate the cube and place it at 99, -83, 54.","duplicateObject(target='cube', location={x:99, y:-83, z:54})"
"Duplicate the pyramid and place it at 53, 47, 14.","duplicateObject(target='pyramid', location={x:53, y:47, z:14})"
"Duplicate the sphere and place it at 39, 38, -41.","duplicateObject(target='sphere', location={x:39, y:38, z:-41})"
"Duplicate the sphere and place it at -96, -57, 100.","duplicateObject(target='sphere', location={x:-96, y:-57, z:100})"
"Duplicate the pyramid and place it at 9, -36, 29.","duplicateObject(target='pyramid', location={x:9, y:-36, z:29})"
"Duplicate the cube and place it at 60, -67, -58.","duplicateObject(target='cube', location={x:60, y:-67, z:-58})"
Set the friction of the pyramid to 43.55429396475433.,"setObjectProperty(target='pyramid', property='friction', value=43.55429396475433)"
Set the friction of the pyramid to 77.07111433560131.,"setObjectProperty(target='pyramid', property='friction', value=77.07111433560131)"
Set the mass of the sphere to 87.5776907775072.,"setObjectProperty(target='sphere', property='mass', value=87.5776907775072)"
Set the mass of the cube to 77.9508216118675.,"setObjectProperty(target='cube', property='mass', value=77.9508216118675)"
Set the friction of the pyramid to 29.120836329772352.,"setObjectProperty(target='pyramid', property='friction', value=29.120836329772352)"
Set the friction of the sphere to 35.3414757955877.,"setObjectProperty(target='sphere', property='friction', value=35.3414757955877)"
Set the mass of the sphere to 48.34260368868014.,"setObjectProperty(target='sphere', property='mass', value=48.34260368868014)"
Set the velocity of the pyramid to 4.708880524469504.,"setObjectProperty(target='pyramid', property='velocity', value=4.708880524469504)"
Set the mass of the cube to 69.56519022346765.,"setObjectProperty(target='cube', property='mass', value=69.56519022346765)"
Set the friction of the pyramid to 23.487413986387825.,"setObjectProperty(target='pyramid', property='friction', value=23.487413986387825)"
Set the velocity of the sphere to 91.53746601578518.,"setObjectProperty(target='sphere', property='velocity', value=91.53746601578518)"
Set the velocity of the cube to 6.008197222882556.,"setObjectProperty(target='cube', property='velocity', value=6.008197222882556)"
Set the mass of the cube to 95.1569545422169.,"setObjectProperty(target='cube', property='mass', value=95.1569545422169)"
Set the mass of the cube to 62.568957200886416.,"setObjectProperty(target='cube', property='mass', value=62.568957200886416)"
Set the mass of the sphere to 9.718545766564526.,"setObjectProperty(target='sphere', property='mass', value=9.718545766564526)"
Set the velocity of the sphere to 33.64649966016941.,"setObjectProperty(target='sphere', property='velocity', value=33.64649966016941)"
Set the mass of the sphere to 4.571523775131624.,"setObjectProperty(target='sphere', property='mass', value=4.571523775131624)"
Set the friction of the pyramid to 62.961932762818286.,"setObjectProperty(target='pyramid', property='friction', value=62.961932762818286)"
Set the friction of the pyramid to 8.014094083010244.,"setObjectProperty(target='pyramid', property='friction', value=8.014094083010244)"
Set the velocity of the sphere to 71.95332106359683.,"setObjectProperty(target='sphere', property='velocity', value=71.95332106359683)"
Set the velocity of the pyramid to 56.41786149612155.,"setObjectProperty(target='pyramid', property='velocity', value=56.41786149612155)"
Set the mass of the cube to 89.10993864258542.,"setObjectProperty(target='cube', property='mass', value=89.10993864258542)"
Set the mass of the pyramid to 27.286906527433977.,"setObjectProperty(target='pyramid', property='mass', value=27.286906527433977)"
Set the mass of the cube to 20.28711036495787.,"setObjectProperty(target='cube', property='mass', value=20.28711036495787)"
Set the friction of the cube to 70.2057979163671.,"setObjectProperty(target='cube', property='friction', value=70.2057979163671)"
Set the mass of the cube to 52.021984855069235.,"setObjectProperty(target='cube', property='mass', value=52.021984855069235)"
Set the mass of the cube to 73.28719103172983.,"setObjectProperty(target='cube', property='mass', value=73.28719103172983)"
Set the friction of the cube to 47.28507961665296.,"setObjectProperty(target='cube', property='friction', value=47.28507961665296)"
Set the mass of the pyramid to 31.49714456762397.,"setObjectProperty(target='pyramid', property='mass', value=31.49714456762397)"
Set the friction of the sphere to 36.217670951374494.,"setObjectProperty(target='sphere', property='friction', value=36.217670951374494)"
Set the velocity of the sphere to 17.439461031171913.,"setObjectProperty(target='sphere', property='velocity', value=17.439461031171913)"
Set the velocity of the sphere to 57.285556435520576.,"setObjectProperty(target='sphere', property='velocity', value=57.285556435520576)"
Set the friction of the pyramid to 46.70066402534344.,"setObjectProperty(target='pyramid', property='friction', value=46.70066402534344)"
Set the friction of the cube to 15.076573399118287.,"setObjectProperty(target='cube', property='friction', value=15.076573399118287)"
Set the velocity of the pyramid to 42.71071689781756.,"setObjectProperty(target='pyramid', property='velocity', value=42.71071689781756)"
Set the mass of the pyramid to 50.7611051102005.,"setObjectProperty(target='pyramid', property='mass', value=50.7611051102005)"
Set the friction of the pyramid to 45.33952136215944.,"setObjectProperty(target='pyramid', property='friction', value=45.33952136215944)"
Set the friction of the sphere to 4.508563619485905.,"setObjectProperty(target='sphere', property='friction', value=4.508563619485905)"
Set the mass of the sphere to 94.5000574690077.,"setObjectProperty(target='sphere', property='mass', value=94.5000574690077)"
Set the velocity of the sphere to 42.64252444576544.,"setObjectProperty(target='sphere', property='velocity', value=42.64252444576544)"
Set the velocity of the sphere to 70.01688642453128.,"setObjectProperty(target='sphere', property='velocity', value=70.01688642453128)"
Set the mass of the pyramid to 36.98092939469323.,"setObjectProperty(target='pyramid', property='mass', value=36.98092939469323)"
Set the mass of the cube to 63.852571015179464.,"setObjectProperty(target='cube', property='mass', value=63.852571015179464)"
Set the friction of the pyramid to 71.12456848804541.,"setObjectProperty(target='pyramid', property='friction', value=71.12456848804541)"
Set the friction of the sphere to 16.32215402302596.,"setObjectProperty(target='sphere', property='friction', value=16.32215402302596)"
Set the friction of the sphere to 97.61654095753134.,"setObjectProperty(target='sphere', property='friction', value=97.61654095753134)"
Set the velocity of the sphere to 1.906010404543381.,"setObjectProperty(target='sphere', property='velocity', value=1.906010404543381)"
Set the friction of the cube to 46.29173278309884.,"setObjectProperty(target='cube', property='friction', value=46.29173278309884)"
Set the velocity of the sphere to 77.3270339305986.,"setObjectProperty(target='sphere', property='velocity', value=77.3270339305986)"
Set the mass of the sphere to 15.724442466109956.,"setObjectProperty(target='sphere', property='mass', value=15.724442466109956)"
Set the velocity of the cube to 7.042640002191945.,"setObjectProperty(target='cube', property='velocity', value=7.042640002191945)"
Set the velocity of the cube to 18.101913412103393.,"setObjectProperty(target='cube', property='velocity', value=18.101913412103393)"
Set the friction of the pyramid to 56.64331391206696.,"setObjectProperty(target='pyramid', property='friction', value=56.64331391206696)"
Set the velocity of the pyramid to 10.42796713008613.,"setObjectProperty(target='pyramid', property='velocity', value=10.42796713008613)"
Set the velocity of the pyramid to 36.482492424670085.,"setObjectProperty(target='pyramid', property='velocity', value=36.482492424670085)"
Set the velocity of the cube to 40.498811342537024.,"setObjectProperty(target='cube', property='velocity', value=40.498811342537024)"
Set the mass of the sphere to 84.74363760450409.,"setObjectProperty(target='sphere', property='mass', value=84.74363760450409)"
Set the mass of the pyramid to 24.4501374815783.,"setObjectProperty(target='pyramid', property='mass', value=24.4501374815783)"
Set the mass of the sphere to 49.862210913059656.,"setObjectProperty(target='sphere', property='mass', value=49.862210913059656)"
Set the mass of the cube to 98.35838664273105.,"setObjectProperty(target='cube', property='mass', value=98.35838664273105)"
Set the friction of the cube to 27.335902582637935.,"setObjectProperty(target='cube', property='friction', value=27.335902582637935)"
Set the velocity of the cube to 37.69558463268476.,"setObjectProperty(target='cube', property='velocity', value=37.69558463268476)"
Set the velocity of the sphere to 35.33327548841513.,"setObjectProperty(target='sphere', property='velocity', value=35.33327548841513)"
Set the velocity of the sphere to 69.38684344935271.,"setObjectProperty(target='sphere', property='velocity', value=69.38684344935271)"
Set the friction of the sphere to 12.336474744959283.,"setObjectProperty(target='sphere', property='friction', value=12.336474744959283)"
Set the velocity of the cube to 86.48967732412424.,"setObjectProperty(target='cube', property='velocity', value=86.48967732412424)"
Set the friction of the cube to 8.901642551337268.,"setObjectProperty(target='cube', property='friction', value=8.901642551337268)"
Set the friction of the sphere to 10.591197722698535.,"setObjectProperty(target='sphere', property='friction', value=10.591197722698535)"
Set the friction of the sphere to 59.39900276256077.,"setObjectProperty(target='sphere', property='friction', value=59.39900276256077)"
Set the velocity of the pyramid to 68.19934611650723.,"setObjectProperty(target='pyramid', property='velocity', value=68.19934611650723)"
Set the friction of the pyramid to 98.6737249073173.,"setObjectProperty(target='pyramid', property='friction', value=98.6737249073173)"
Set the velocity of the cube to 99.25006290504685.,"setObjectProperty(target='cube', property='velocity', value=99.25006290504685)"
Set the friction of the pyramid to 50.002669765914426.,"setObjectProperty(target='pyramid', property='friction', value=50.002669765914426)"
Set the velocity of the pyramid to 32.24432092162634.,"setObjectProperty(target='pyramid', property='velocity', value=32.24432092162634)"
Set the velocity of the pyramid to 95.66631804518398.,"setObjectProperty(target='pyramid', property='velocity', value=95.66631804518398)"
Set the friction of the pyramid to 83.50229315173338.,"setObjectProperty(target='pyramid', property='friction', value=83.50229315173338)"
Set the friction of the pyramid to 7.560643843153843.,"setObjectProperty(target='pyramid', property='friction', value=7.560643843153843)"
Set the mass of the cube to 86.24848461503117.,"setObjectProperty(target='cube', property='mass', value=86.24848461503117)"
Set the velocity of the pyramid to 3.470862472479553.,"setObjectProperty(target='pyramid', property='velocity', value=3.470862472479553)"
Set the friction of the cube to 86.57675328398437.,"setObjectProperty(target='cube', property='friction', value=86.57675328398437)"
Set the mass of the cube to 20.767599585331055.,"setObjectProperty(target='cube', property='mass', value=20.767599585331055)"
Set the velocity of the sphere to 6.237506436181064.,"setObjectProperty(target='sphere', property='velocity', value=6.237506436181064)"
Set the mass of the sphere to 43.237899351853876.,"setObjectProperty(target='sphere', property='mass', value=43.237899351853876)"
Set the friction of the pyramid to 85.21277584453594.,"setObjectProperty(target='pyramid', property='friction', value=85.21277584453594)"
Set the mass of the cube to 40.20934858680278.,"setObjectProperty(target='cube', property='mass', value=40.20934858680278)"
Set the friction of the cube to 46.152627214338516.,"setObjectProperty(target='cube', property='friction', value=46.152627214338516)"
Set the velocity of the sphere to 59.728071399733324.,"setObjectProperty(target='sphere', property='velocity', value=59.728071399733324)"
Set the friction of the pyramid to 97.45598341497252.,"setObjectProperty(target='pyramid', property='friction', value=97.45598341497252)"
Set the friction of the pyramid to 72.02867462962458.,"setObjectProperty(target='pyramid', property='friction', value=72.02867462962458)"
Set the velocity of the cube to 39.83934715051596.,"setObjectProperty(target='cube', property='velocity', value=39.83934715051596)"
Set the mass of the pyramid to 4.024918720513179.,"setObjectProperty(target='pyramid', property='mass', value=4.024918720513179)"
Set the friction of the pyramid to 96.91594461129318.,"setObjectProperty(target='pyramid', property='friction', value=96.91594461129318)"
Set the velocity of the sphere to 75.65280765645282.,"setObjectProperty(target='sphere', property='velocity', value=75.65280765645282)"
Set the mass of the cube to 91.776812430098.,"setObjectProperty(target='cube', property='mass', value=91.776812430098)"
Set the friction of the cube to 72.9742092039378.,"setObjectProperty(target='cube', property='friction', value=72.9742092039378)"
Set the friction of the cube to 56.033696541014365.,"setObjectProperty(target='cube', property='friction', value=56.033696541014365)"
Set the velocity of the sphere to 71.94837527358322.,"setObjectProperty(target='sphere', property='velocity', value=71.94837527358322)"
Set the velocity of the pyramid to 82.02568522870168.,"setObjectProperty(target='pyramid', property='velocity', value=82.02568522870168)"
Set the velocity of the cube to 31.64362668865689.,"setObjectProperty(target='cube', property='velocity', value=31.64362668865689)"
Set the mass of the sphere to 78.89737194423728.,"setObjectProperty(target='sphere', property='mass', value=78.89737194423728)"
