input,output
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
Ungroup the group Group1.,"ungroupObjects(groupName=""Group1."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group3.,"ungroupObjects(groupName=""Group3."")"
Ungroup the group Group2.,"ungroupObjects(groupName=""Group2."")"
"Duplicate the object at X=-31, Y=86, Z=-76.","duplicateObject(target=""object"", location={x:-31, y:86, z:-76})"
"Duplicate the sphere at X=10, Y=12, Z=-60.","duplicateObject(target=""sphere"", location={x:10, y:12, z:-60})"
"Duplicate the pyramid at X=-51, Y=32, Z=-90.","duplicateObject(target=""pyramid"", location={x:-51, y:32, z:-90})"
"Duplicate the pyramid at X=-37, Y=-31, Z=9.","duplicateObject(target=""pyramid"", location={x:-37, y:-31, z:9})"
"Duplicate the cube at X=78, Y=73, Z=-54.","duplicateObject(target=""cube"", location={x:78, y:73, z:-54})"
"Duplicate the sphere at X=95, Y=68, Z=-69.","duplicateObject(target=""sphere"", location={x:95, y:68, z:-69})"
"Duplicate the cube at X=76, Y=60, Z=57.","duplicateObject(target=""cube"", location={x:76, y:60, z:57})"
"Duplicate the sphere at X=59, Y=-80, Z=-47.","duplicateObject(target=""sphere"", location={x:59, y:-80, z:-47})"
"Duplicate the object at X=69, Y=33, Z=-48.","duplicateObject(target=""object"", location={x:69, y:33, z:-48})"
"Duplicate the sphere at X=82, Y=-19, Z=-74.","duplicateObject(target=""sphere"", location={x:82, y:-19, z:-74})"
"Duplicate the cube at X=-16, Y=-28, Z=-67.","duplicateObject(target=""cube"", location={x:-16, y:-28, z:-67})"
"Duplicate the sphere at X=37, Y=41, Z=49.","duplicateObject(target=""sphere"", location={x:37, y:41, z:49})"
"Duplicate the cube at X=37, Y=-59, Z=44.","duplicateObject(target=""cube"", location={x:37, y:-59, z:44})"
"Duplicate the cube at X=-59, Y=-1, Z=85.","duplicateObject(target=""cube"", location={x:-59, y:-1, z:85})"
"Duplicate the pyramid at X=-28, Y=94, Z=69.","duplicateObject(target=""pyramid"", location={x:-28, y:94, z:69})"
"Duplicate the sphere at X=-68, Y=61, Z=21.","duplicateObject(target=""sphere"", location={x:-68, y:61, z:21})"
"Duplicate the sphere at X=93, Y=83, Z=35.","duplicateObject(target=""sphere"", location={x:93, y:83, z:35})"
"Duplicate the object at X=68, Y=-58, Z=7.","duplicateObject(target=""object"", location={x:68, y:-58, z:7})"
"Duplicate the cube at X=-6, Y=-36, Z=69.","duplicateObject(target=""cube"", location={x:-6, y:-36, z:69})"
"Duplicate the cube at X=-94, Y=47, Z=-37.","duplicateObject(target=""cube"", location={x:-94, y:47, z:-37})"
"Duplicate the sphere at X=-75, Y=37, Z=75.","duplicateObject(target=""sphere"", location={x:-75, y:37, z:75})"
"Duplicate the sphere at X=-66, Y=29, Z=-69.","duplicateObject(target=""sphere"", location={x:-66, y:29, z:-69})"
"Duplicate the pyramid at X=-32, Y=-92, Z=-48.","duplicateObject(target=""pyramid"", location={x:-32, y:-92, z:-48})"
"Duplicate the pyramid at X=-61, Y=-39, Z=-87.","duplicateObject(target=""pyramid"", location={x:-61, y:-39, z:-87})"
"Duplicate the object at X=98, Y=-35, Z=-7.","duplicateObject(target=""object"", location={x:98, y:-35, z:-7})"
"Duplicate the pyramid at X=12, Y=-7, Z=-65.","duplicateObject(target=""pyramid"", location={x:12, y:-7, z:-65})"
"Duplicate the sphere at X=49, Y=2, Z=-38.","duplicateObject(target=""sphere"", location={x:49, y:2, z:-38})"
"Duplicate the pyramid at X=-72, Y=99, Z=-36.","duplicateObject(target=""pyramid"", location={x:-72, y:99, z:-36})"
"Duplicate the object at X=3, Y=-31, Z=80.","duplicateObject(target=""object"", location={x:3, y:-31, z:80})"
"Duplicate the sphere at X=-50, Y=53, Z=-15.","duplicateObject(target=""sphere"", location={x:-50, y:53, z:-15})"
"Duplicate the object at X=10, Y=65, Z=60.","duplicateObject(target=""object"", location={x:10, y:65, z:60})"
"Duplicate the sphere at X=10, Y=-82, Z=56.","duplicateObject(target=""sphere"", location={x:10, y:-82, z:56})"
"Duplicate the pyramid at X=77, Y=15, Z=12.","duplicateObject(target=""pyramid"", location={x:77, y:15, z:12})"
"Duplicate the cube at X=-16, Y=-42, Z=-15.","duplicateObject(target=""cube"", location={x:-16, y:-42, z:-15})"
"Duplicate the cube at X=53, Y=46, Z=23.","duplicateObject(target=""cube"", location={x:53, y:46, z:23})"
"Duplicate the cube at X=63, Y=61, Z=-59.","duplicateObject(target=""cube"", location={x:63, y:61, z:-59})"
"Duplicate the sphere at X=59, Y=-62, Z=-88.","duplicateObject(target=""sphere"", location={x:59, y:-62, z:-88})"
"Duplicate the sphere at X=7, Y=-71, Z=-52.","duplicateObject(target=""sphere"", location={x:7, y:-71, z:-52})"
"Duplicate the pyramid at X=4, Y=-71, Z=52.","duplicateObject(target=""pyramid"", location={x:4, y:-71, z:52})"
"Duplicate the cube at X=-99, Y=-53, Z=58.","duplicateObject(target=""cube"", location={x:-99, y:-53, z:58})"
"Duplicate the cube at X=-69, Y=66, Z=-100.","duplicateObject(target=""cube"", location={x:-69, y:66, z:-100})"
"Duplicate the pyramid at X=-93, Y=-69, Z=60.","duplicateObject(target=""pyramid"", location={x:-93, y:-69, z:60})"
"Duplicate the object at X=-9, Y=90, Z=-83.","duplicateObject(target=""object"", location={x:-9, y:90, z:-83})"
"Duplicate the sphere at X=40, Y=98, Z=-27.","duplicateObject(target=""sphere"", location={x:40, y:98, z:-27})"
"Duplicate the object at X=16, Y=72, Z=62.","duplicateObject(target=""object"", location={x:16, y:72, z:62})"
"Duplicate the sphere at X=8, Y=-14, Z=-74.","duplicateObject(target=""sphere"", location={x:8, y:-14, z:-74})"
"Duplicate the object at X=-91, Y=-9, Z=-49.","duplicateObject(target=""object"", location={x:-91, y:-9, z:-49})"
"Duplicate the sphere at X=-29, Y=-33, Z=-97.","duplicateObject(target=""sphere"", location={x:-29, y:-33, z:-97})"
"Duplicate the object at X=44, Y=-10, Z=99.","duplicateObject(target=""object"", location={x:44, y:-10, z:99})"
"Duplicate the object at X=50, Y=38, Z=-100.","duplicateObject(target=""object"", location={x:50, y:38, z:-100})"
"Duplicate the sphere at X=-55, Y=-25, Z=2.","duplicateObject(target=""sphere"", location={x:-55, y:-25, z:2})"
"Duplicate the object at X=-20, Y=30, Z=-3.","duplicateObject(target=""object"", location={x:-20, y:30, z:-3})"
"Duplicate the cube at X=15, Y=25, Z=37.","duplicateObject(target=""cube"", location={x:15, y:25, z:37})"
"Duplicate the object at X=-49, Y=86, Z=-76.","duplicateObject(target=""object"", location={x:-49, y:86, z:-76})"
"Duplicate the pyramid at X=86, Y=36, Z=-83.","duplicateObject(target=""pyramid"", location={x:86, y:36, z:-83})"
"Duplicate the sphere at X=-81, Y=27, Z=-65.","duplicateObject(target=""sphere"", location={x:-81, y:27, z:-65})"
"Duplicate the cube at X=-45, Y=-47, Z=-38.","duplicateObject(target=""cube"", location={x:-45, y:-47, z:-38})"
"Duplicate the cube at X=-95, Y=10, Z=40.","duplicateObject(target=""cube"", location={x:-95, y:10, z:40})"
"Duplicate the object at X=-43, Y=-93, Z=78.","duplicateObject(target=""object"", location={x:-43, y:-93, z:78})"
"Duplicate the pyramid at X=-26, Y=-56, Z=-73.","duplicateObject(target=""pyramid"", location={x:-26, y:-56, z:-73})"
"Duplicate the sphere at X=31, Y=85, Z=99.","duplicateObject(target=""sphere"", location={x:31, y:85, z:99})"
"Duplicate the pyramid at X=-13, Y=50, Z=95.","duplicateObject(target=""pyramid"", location={x:-13, y:50, z:95})"
"Duplicate the sphere at X=-4, Y=-14, Z=-14.","duplicateObject(target=""sphere"", location={x:-4, y:-14, z:-14})"
"Duplicate the cube at X=30, Y=-25, Z=-72.","duplicateObject(target=""cube"", location={x:30, y:-25, z:-72})"
"Duplicate the object at X=-4, Y=93, Z=-64.","duplicateObject(target=""object"", location={x:-4, y:93, z:-64})"
"Duplicate the object at X=8, Y=47, Z=-75.","duplicateObject(target=""object"", location={x:8, y:47, z:-75})"
"Duplicate the object at X=96, Y=-85, Z=-55.","duplicateObject(target=""object"", location={x:96, y:-85, z:-55})"
"Duplicate the pyramid at X=91, Y=-85, Z=10.","duplicateObject(target=""pyramid"", location={x:91, y:-85, z:10})"
"Duplicate the cube at X=-53, Y=-2, Z=-94.","duplicateObject(target=""cube"", location={x:-53, y:-2, z:-94})"
"Duplicate the sphere at X=-97, Y=-86, Z=-74.","duplicateObject(target=""sphere"", location={x:-97, y:-86, z:-74})"
"Duplicate the object at X=-60, Y=23, Z=-8.","duplicateObject(target=""object"", location={x:-60, y:23, z:-8})"
"Duplicate the sphere at X=-76, Y=11, Z=92.","duplicateObject(target=""sphere"", location={x:-76, y:11, z:92})"
"Duplicate the sphere at X=38, Y=-25, Z=-94.","duplicateObject(target=""sphere"", location={x:38, y:-25, z:-94})"
"Duplicate the cube at X=59, Y=-83, Z=-33.","duplicateObject(target=""cube"", location={x:59, y:-83, z:-33})"
"Duplicate the pyramid at X=39, Y=64, Z=4.","duplicateObject(target=""pyramid"", location={x:39, y:64, z:4})"
"Duplicate the sphere at X=-17, Y=9, Z=90.","duplicateObject(target=""sphere"", location={x:-17, y:9, z:90})"
"Duplicate the cube at X=-55, Y=61, Z=-78.","duplicateObject(target=""cube"", location={x:-55, y:61, z:-78})"
"Duplicate the sphere at X=-84, Y=-91, Z=15.","duplicateObject(target=""sphere"", location={x:-84, y:-91, z:15})"
"Duplicate the pyramid at X=-51, Y=-22, Z=44.","duplicateObject(target=""pyramid"", location={x:-51, y:-22, z:44})"
"Duplicate the cube at X=-38, Y=72, Z=-39.","duplicateObject(target=""cube"", location={x:-38, y:72, z:-39})"
"Duplicate the sphere at X=-23, Y=69, Z=70.","duplicateObject(target=""sphere"", location={x:-23, y:69, z:70})"
"Duplicate the pyramid at X=-18, Y=95, Z=58.","duplicateObject(target=""pyramid"", location={x:-18, y:95, z:58})"
"Duplicate the sphere at X=-9, Y=-67, Z=48.","duplicateObject(target=""sphere"", location={x:-9, y:-67, z:48})"
"Duplicate the pyramid at X=-79, Y=-66, Z=-31.","duplicateObject(target=""pyramid"", location={x:-79, y:-66, z:-31})"
"Duplicate the pyramid at X=18, Y=-20, Z=-63.","duplicateObject(target=""pyramid"", location={x:18, y:-20, z:-63})"
"Duplicate the cube at X=-76, Y=85, Z=37.","duplicateObject(target=""cube"", location={x:-76, y:85, z:37})"
"Duplicate the cube at X=-62, Y=18, Z=16.","duplicateObject(target=""cube"", location={x:-62, y:18, z:16})"
"Duplicate the sphere at X=-59, Y=91, Z=-75.","duplicateObject(target=""sphere"", location={x:-59, y:91, z:-75})"
"Duplicate the cube at X=-10, Y=3, Z=93.","duplicateObject(target=""cube"", location={x:-10, y:3, z:93})"
"Duplicate the cube at X=-85, Y=65, Z=86.","duplicateObject(target=""cube"", location={x:-85, y:65, z:86})"
"Duplicate the cube at X=-83, Y=-98, Z=-94.","duplicateObject(target=""cube"", location={x:-83, y:-98, z:-94})"
"Duplicate the object at X=-70, Y=-90, Z=-65.","duplicateObject(target=""object"", location={x:-70, y:-90, z:-65})"
"Duplicate the pyramid at X=-48, Y=-20, Z=89.","duplicateObject(target=""pyramid"", location={x:-48, y:-20, z:89})"
"Duplicate the sphere at X=92, Y=2, Z=94.","duplicateObject(target=""sphere"", location={x:92, y:2, z:94})"
"Duplicate the cube at X=13, Y=-31, Z=67.","duplicateObject(target=""cube"", location={x:13, y:-31, z:67})"
"Duplicate the cube at X=100, Y=72, Z=3.","duplicateObject(target=""cube"", location={x:100, y:72, z:3})"
"Duplicate the sphere at X=-24, Y=-94, Z=93.","duplicateObject(target=""sphere"", location={x:-24, y:-94, z:93})"
"Duplicate the cube at X=73, Y=-89, Z=69.","duplicateObject(target=""cube"", location={x:73, y:-89, z:69})"
"Duplicate the object at X=-19, Y=-87, Z=-40.","duplicateObject(target=""object"", location={x:-19, y:-87, z:-40})"
"Duplicate the object at X=-69, Y=-23, Z=-55.","duplicateObject(target=""object"", location={x:-69, y:-23, z:-55})"
Set the property friction of object to 58.30735487331426.,"setObjectProperty(target=""to"", property=""of"", value=58.30735487331426.)"
Set the property velocity of cube to 76.06431059844869.,"setObjectProperty(target=""to"", property=""of"", value=76.06431059844869.)"
Set the property velocity of object to 30.63614872890261.,"setObjectProperty(target=""to"", property=""of"", value=30.63614872890261.)"
Set the property mass of sphere to 53.25543306389463.,"setObjectProperty(target=""to"", property=""of"", value=53.25543306389463.)"
Set the property friction of object to 87.32106488870798.,"setObjectProperty(target=""to"", property=""of"", value=87.32106488870798.)"
Set the property velocity of pyramid to 2.7929455900724913.,"setObjectProperty(target=""to"", property=""of"", value=2.7929455900724913.)"
Set the property velocity of object to 48.25562438470786.,"setObjectProperty(target=""to"", property=""of"", value=48.25562438470786.)"
Set the property mass of sphere to 91.17911295468107.,"setObjectProperty(target=""to"", property=""of"", value=91.17911295468107.)"
Set the property friction of object to 54.113668346459406.,"setObjectProperty(target=""to"", property=""of"", value=54.113668346459406.)"
Set the property friction of sphere to 34.93527411291555.,"setObjectProperty(target=""to"", property=""of"", value=34.93527411291555.)"
Set the property mass of object to 42.043325268665555.,"setObjectProperty(target=""to"", property=""of"", value=42.043325268665555.)"
Set the property velocity of cube to 68.04942900799175.,"setObjectProperty(target=""to"", property=""of"", value=68.04942900799175.)"
Set the property mass of pyramid to 3.8187183789322807.,"setObjectProperty(target=""to"", property=""of"", value=3.8187183789322807.)"
Set the property velocity of pyramid to 78.42914914626667.,"setObjectProperty(target=""to"", property=""of"", value=78.42914914626667.)"
Set the property velocity of object to 29.763861829665757.,"setObjectProperty(target=""to"", property=""of"", value=29.763861829665757.)"
Set the property friction of object to 10.35685084138338.,"setObjectProperty(target=""to"", property=""of"", value=10.35685084138338.)"
Set the property friction of sphere to 79.37767523618416.,"setObjectProperty(target=""to"", property=""of"", value=79.37767523618416.)"
Set the property mass of object to 13.094025938632083.,"setObjectProperty(target=""to"", property=""of"", value=13.094025938632083.)"
Set the property mass of pyramid to 99.5642499983983.,"setObjectProperty(target=""to"", property=""of"", value=99.5642499983983.)"
Set the property velocity of pyramid to 18.550662532566506.,"setObjectProperty(target=""to"", property=""of"", value=18.550662532566506.)"
Set the property friction of sphere to 55.105777096608044.,"setObjectProperty(target=""to"", property=""of"", value=55.105777096608044.)"
Set the property mass of sphere to 1.9581239666398305.,"setObjectProperty(target=""to"", property=""of"", value=1.9581239666398305.)"
Set the property mass of sphere to 11.33762271804734.,"setObjectProperty(target=""to"", property=""of"", value=11.33762271804734.)"
Set the property mass of sphere to 14.307973301405355.,"setObjectProperty(target=""to"", property=""of"", value=14.307973301405355.)"
Set the property friction of pyramid to 46.79004251239242.,"setObjectProperty(target=""to"", property=""of"", value=46.79004251239242.)"
Set the property velocity of object to 30.22592426730955.,"setObjectProperty(target=""to"", property=""of"", value=30.22592426730955.)"
Set the property mass of cube to 66.74184103117781.,"setObjectProperty(target=""to"", property=""of"", value=66.74184103117781.)"
Set the property velocity of cube to 29.380601745190198.,"setObjectProperty(target=""to"", property=""of"", value=29.380601745190198.)"
Set the property velocity of sphere to 60.54688546227511.,"setObjectProperty(target=""to"", property=""of"", value=60.54688546227511.)"
Set the property friction of pyramid to 22.58803004761161.,"setObjectProperty(target=""to"", property=""of"", value=22.58803004761161.)"
Set the property mass of object to 51.98561811148202.,"setObjectProperty(target=""to"", property=""of"", value=51.98561811148202.)"
Set the property velocity of sphere to 67.5656023231591.,"setObjectProperty(target=""to"", property=""of"", value=67.5656023231591.)"
Set the property friction of sphere to 22.582127194357184.,"setObjectProperty(target=""to"", property=""of"", value=22.582127194357184.)"
Set the property friction of pyramid to 37.99068011336747.,"setObjectProperty(target=""to"", property=""of"", value=37.99068011336747.)"
Set the property mass of sphere to 49.23536433555243.,"setObjectProperty(target=""to"", property=""of"", value=49.23536433555243.)"
Set the property friction of pyramid to 50.28993787883978.,"setObjectProperty(target=""to"", property=""of"", value=50.28993787883978.)"
Set the property velocity of pyramid to 95.44198688279688.,"setObjectProperty(target=""to"", property=""of"", value=95.44198688279688.)"
Set the property mass of pyramid to 69.15700974208019.,"setObjectProperty(target=""to"", property=""of"", value=69.15700974208019.)"
Set the property mass of pyramid to 95.65860060681041.,"setObjectProperty(target=""to"", property=""of"", value=95.65860060681041.)"
Set the property velocity of object to 31.567608081627412.,"setObjectProperty(target=""to"", property=""of"", value=31.567608081627412.)"
Set the property mass of sphere to 75.45785149487455.,"setObjectProperty(target=""to"", property=""of"", value=75.45785149487455.)"
Set the property velocity of cube to 96.42399271008802.,"setObjectProperty(target=""to"", property=""of"", value=96.42399271008802.)"
Set the property velocity of object to 17.840231595635373.,"setObjectProperty(target=""to"", property=""of"", value=17.840231595635373.)"
Set the property friction of object to 44.115500633697486.,"setObjectProperty(target=""to"", property=""of"", value=44.115500633697486.)"
Set the property friction of sphere to 1.7630034806036758.,"setObjectProperty(target=""to"", property=""of"", value=1.7630034806036758.)"
Set the property velocity of pyramid to 60.08031341134445.,"setObjectProperty(target=""to"", property=""of"", value=60.08031341134445.)"
Set the property mass of object to 68.11468829650941.,"setObjectProperty(target=""to"", property=""of"", value=68.11468829650941.)"
Set the property velocity of object to 76.96388066808524.,"setObjectProperty(target=""to"", property=""of"", value=76.96388066808524.)"
Set the property velocity of cube to 75.65498406855943.,"setObjectProperty(target=""to"", property=""of"", value=75.65498406855943.)"
Set the property friction of cube to 85.13139073475651.,"setObjectProperty(target=""to"", property=""of"", value=85.13139073475651.)"
Set the property friction of object to 54.20033372269082.,"setObjectProperty(target=""to"", property=""of"", value=54.20033372269082.)"
Set the property velocity of object to 75.3444163483022.,"setObjectProperty(target=""to"", property=""of"", value=75.3444163483022.)"
Set the property mass of sphere to 94.67546938419122.,"setObjectProperty(target=""to"", property=""of"", value=94.67546938419122.)"
Set the property velocity of object to 14.977649521820595.,"setObjectProperty(target=""to"", property=""of"", value=14.977649521820595.)"
Set the property friction of object to 79.12128699595907.,"setObjectProperty(target=""to"", property=""of"", value=79.12128699595907.)"
Set the property friction of pyramid to 68.65568861901362.,"setObjectProperty(target=""to"", property=""of"", value=68.65568861901362.)"
Set the property friction of sphere to 77.74908886008045.,"setObjectProperty(target=""to"", property=""of"", value=77.74908886008045.)"
Set the property velocity of cube to 44.373822804164.,"setObjectProperty(target=""to"", property=""of"", value=44.373822804164.)"
Set the property velocity of pyramid to 3.2611793597757956.,"setObjectProperty(target=""to"", property=""of"", value=3.2611793597757956.)"
Set the property velocity of sphere to 36.37762534445435.,"setObjectProperty(target=""to"", property=""of"", value=36.37762534445435.)"
Set the property velocity of pyramid to 16.215728306767105.,"setObjectProperty(target=""to"", property=""of"", value=16.215728306767105.)"
Set the property velocity of pyramid to 37.32124675463346.,"setObjectProperty(target=""to"", property=""of"", value=37.32124675463346.)"
Set the property friction of cube to 9.502909013505125.,"setObjectProperty(target=""to"", property=""of"", value=9.502909013505125.)"
Set the property velocity of pyramid to 87.96545580766953.,"setObjectProperty(target=""to"", property=""of"", value=87.96545580766953.)"
Set the property friction of sphere to 18.26205931151691.,"setObjectProperty(target=""to"", property=""of"", value=18.26205931151691.)"
Set the property velocity of sphere to 90.38656516745046.,"setObjectProperty(target=""to"", property=""of"", value=90.38656516745046.)"
Set the property friction of object to 5.667940259958119.,"setObjectProperty(target=""to"", property=""of"", value=5.667940259958119.)"
Set the property mass of object to 77.00660471878018.,"setObjectProperty(target=""to"", property=""of"", value=77.00660471878018.)"
Set the property velocity of sphere to 74.24151477233697.,"setObjectProperty(target=""to"", property=""of"", value=74.24151477233697.)"
Set the property friction of pyramid to 27.89271909065764.,"setObjectProperty(target=""to"", property=""of"", value=27.89271909065764.)"
Set the property mass of object to 40.08196486620742.,"setObjectProperty(target=""to"", property=""of"", value=40.08196486620742.)"
Set the property mass of sphere to 46.2466730856187.,"setObjectProperty(target=""to"", property=""of"", value=46.2466730856187.)"
Set the property mass of sphere to 76.91796655719617.,"setObjectProperty(target=""to"", property=""of"", value=76.91796655719617.)"
Set the property velocity of object to 83.75189192803013.,"setObjectProperty(target=""to"", property=""of"", value=83.75189192803013.)"
Set the property mass of pyramid to 54.48995177695553.,"setObjectProperty(target=""to"", property=""of"", value=54.48995177695553.)"
Set the property friction of cube to 78.70489943940777.,"setObjectProperty(target=""to"", property=""of"", value=78.70489943940777.)"
Set the property velocity of pyramid to 41.386072198894546.,"setObjectProperty(target=""to"", property=""of"", value=41.386072198894546.)"
Set the property friction of pyramid to 44.32120337588665.,"setObjectProperty(target=""to"", property=""of"", value=44.32120337588665.)"
Set the property velocity of cube to 72.37928472047109.,"setObjectProperty(target=""to"", property=""of"", value=72.37928472047109.)"
Set the property velocity of object to 9.485121431480257.,"setObjectProperty(target=""to"", property=""of"", value=9.485121431480257.)"
Set the property friction of sphere to 37.415189617429164.,"setObjectProperty(target=""to"", property=""of"", value=37.415189617429164.)"
Set the property mass of pyramid to 40.679637295022374.,"setObjectProperty(target=""to"", property=""of"", value=40.679637295022374.)"
Set the property friction of cube to 90.0778704769503.,"setObjectProperty(target=""to"", property=""of"", value=90.0778704769503.)"
Set the property friction of object to 63.29702223886232.,"setObjectProperty(target=""to"", property=""of"", value=63.29702223886232.)"
Set the property velocity of cube to 67.58054491479366.,"setObjectProperty(target=""to"", property=""of"", value=67.58054491479366.)"
Set the property friction of sphere to 24.065634923810908.,"setObjectProperty(target=""to"", property=""of"", value=24.065634923810908.)"
Set the property friction of sphere to 38.522631116390684.,"setObjectProperty(target=""to"", property=""of"", value=38.522631116390684.)"
Set the property mass of pyramid to 88.16495558366465.,"setObjectProperty(target=""to"", property=""of"", value=88.16495558366465.)"
Set the property velocity of sphere to 76.89430643233104.,"setObjectProperty(target=""to"", property=""of"", value=76.89430643233104.)"
Set the property velocity of sphere to 36.93577661122098.,"setObjectProperty(target=""to"", property=""of"", value=36.93577661122098.)"
Set the property mass of object to 19.39145801572291.,"setObjectProperty(target=""to"", property=""of"", value=19.39145801572291.)"
Set the property velocity of pyramid to 59.530837588746465.,"setObjectProperty(target=""to"", property=""of"", value=59.530837588746465.)"
Set the property velocity of sphere to 3.2962259268814.,"setObjectProperty(target=""to"", property=""of"", value=3.2962259268814.)"
Set the property velocity of cube to 11.109770381872515.,"setObjectProperty(target=""to"", property=""of"", value=11.109770381872515.)"
Set the property mass of object to 58.47222741412662.,"setObjectProperty(target=""to"", property=""of"", value=58.47222741412662.)"
Set the property velocity of pyramid to 71.46696587936538.,"setObjectProperty(target=""to"", property=""of"", value=71.46696587936538.)"
Set the property velocity of cube to 98.92559899153123.,"setObjectProperty(target=""to"", property=""of"", value=98.92559899153123.)"
Set the property mass of object to 14.736023537834656.,"setObjectProperty(target=""to"", property=""of"", value=14.736023537834656.)"
Set the property friction of object to 46.78795102939527.,"setObjectProperty(target=""to"", property=""of"", value=46.78795102939527.)"
Set the property friction of sphere to 81.78083135692384.,"setObjectProperty(target=""to"", property=""of"", value=81.78083135692384.)"
